case_id,event_n,activity_code,activity_name,start_time,stop_time,sex_label,PEEDUCA,education_label,GEREG,region_label,TUDIARYDAY,weekday_label,is_weekend
'20101110101421,6,11,Eating and drinking,09:35:00,09:55:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,7,18,Travel related to personal care,09:55:00,10:10:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,8,12,Socializing and communicating with others,10:10:00,12:00:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,9,2,Interior cleaning,12:00:00,13:00:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,10,18,Travel related to personal care,13:00:00,13:05:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,11,7,Security procedures rel. to consumer purchases,13:05:00,14:05:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,12,18,Travel related to personal care,14:05:00,14:10:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,13,7,Security procedures rel. to consumer purchases,14:10:00,14:55:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,14,18,Travel related to personal care,14:55:00,15:05:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,15,4,Physical care for nonhh children,15:05:00,17:05:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,16,18,Travel related to personal care,17:05:00,17:08:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,17,12,Socializing and communicating with others,17:08:00,18:08:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,18,18,Travel related to personal care,18:08:00,18:18:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,19,12,Socializing and communicating with others,18:18:00,18:48:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,20,11,Eating and drinking,18:48:00,19:33:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,21,12,Socializing and communicating with others,19:33:00,21:00:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,22,12,Socializing and communicating with others,21:00:00,22:30:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,23,1,Sleeping,22:30:00,05:00:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101454,1,14,Attending religious services,04:00:00,06:00:00,Male,44,Master’s degree,3,South,4,Wednesday,FALSE
'20101110101454,2,3,Physical care for hh children,06:00:00,06:20:00,Male,44,Master’s degree,3,South,4,Wednesday,FALSE
'20101110101454,3,2,Interior cleaning,06:20:00,06:35:00,Male,44,Master’s degree,3,South,4,Wednesday,FALSE
'20101110101454,4,18,Travel related to personal care,06:35:00,07:05:00,Male,44,Master’s degree,3,South,4,Wednesday,FALSE
'20101110101454,5,5,"Work, main job",07:05:00,17:00:00,Male,44,Master’s degree,3,South,4,Wednesday,FALSE
'20101110101454,6,18,Travel related to personal care,17:00:00,17:30:00,Male,44,Master’s degree,3,South,4,Wednesday,FALSE
'20101110101454,7,11,Eating and drinking,17:30:00,17:50:00,Male,44,Master’s degree,3,South,4,Wednesday,FALSE
'20101110101454,8,2,Interior cleaning,17:50:00,18:10:00,Male,44,Master’s degree,3,South,4,Wednesday,FALSE
'20101110101454,9,12,Socializing and communicating with others,18:10:00,18:40:00,Male,44,Master’s degree,3,South,4,Wednesday,FALSE
'20101110101454,10,3,Physical care for hh children,18:40:00,19:10:00,Male,44,Master’s degree,3,South,4,Wednesday,FALSE
'20101110101454,11,12,Socializing and communicating with others,19:10:00,19:40:00,Male,44,Master’s degree,3,South,4,Wednesday,FALSE
'20101110101454,12,12,Socializing and communicating with others,19:40:00,20:30:00,Male,44,Master’s degree,3,South,4,Wednesday,FALSE
'20101110101454,13,1,Sleeping,20:30:00,04:00:00,Male,44,Master’s degree,3,South,4,Wednesday,FALSE
'20101110101466,1,1,Sleeping,04:00:00,06:00:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101466,2,1,Sleeping,06:00:00,06:45:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101466,3,18,Travel related to personal care,06:45:00,07:30:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101466,4,5,"Work, main job",07:30:00,12:00:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101466,5,11,Eating and drinking,12:00:00,12:30:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101466,6,5,"Work, main job",12:30:00,16:30:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101466,7,18,Travel related to personal care,16:30:00,17:00:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101466,8,7,Security procedures rel. to consumer purchases,17:00:00,17:15:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101466,9,18,Travel related to personal care,17:15:00,17:30:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101466,10,11,Eating and drinking,17:30:00,18:00:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101466,11,18,Travel related to personal care,18:00:00,18:02:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101466,12,12,Socializing and communicating with others,18:02:00,19:02:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101466,13,18,Travel related to personal care,19:02:00,19:04:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101466,14,1,Sleeping,19:04:00,19:34:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101466,15,12,Socializing and communicating with others,19:34:00,21:00:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101466,16,1,Sleeping,21:00:00,06:00:00,Female,44,Master’s degree,2,Midwest,2,Monday,FALSE
'20101110101555,1,1,Sleeping,04:00:00,06:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,2,2,Interior cleaning,06:00:00,07:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,3,2,Interior cleaning,07:00:00,07:20:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,4,11,Eating and drinking,07:20:00,08:20:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,5,3,Physical care for hh children,08:20:00,10:30:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,6,13,Doing aerobics,10:30:00,11:30:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,7,2,Interior cleaning,11:30:00,11:45:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,8,11,Eating and drinking,11:45:00,12:45:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,9,12,Socializing and communicating with others,12:45:00,13:45:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,10,18,Travel related to personal care,13:45:00,13:47:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,11,13,Doing aerobics,13:47:00,14:02:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,12,13,Doing aerobics,14:02:00,14:17:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,13,13,Doing aerobics,14:17:00,14:32:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,14,13,Doing aerobics,14:32:00,14:52:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,15,1,Sleeping,14:52:00,15:22:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,16,18,Travel related to personal care,15:22:00,15:24:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,17,3,Physical care for hh children,15:24:00,17:54:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,18,2,Interior cleaning,17:54:00,18:24:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,19,11,Eating and drinking,18:24:00,18:54:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,20,3,Physical care for hh children,18:54:00,19:54:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,21,3,Physical care for hh children,19:54:00,20:09:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,22,12,Socializing and communicating with others,20:09:00,22:09:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,23,1,Sleeping,22:09:00,22:19:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101555,24,1,Sleeping,22:19:00,06:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,1,1,Sleeping,04:00:00,07:30:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,2,2,Interior cleaning,07:30:00,07:50:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,3,3,Physical care for hh children,07:50:00,08:10:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,4,3,Physical care for hh children,08:10:00,08:15:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,5,3,Physical care for hh children,08:15:00,08:30:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,6,3,Physical care for hh children,08:30:00,08:40:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,7,18,Travel related to personal care,08:40:00,08:45:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,8,7,Security procedures rel. to consumer purchases,08:45:00,08:55:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,9,18,Travel related to personal care,08:55:00,09:00:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,10,3,Physical care for hh children,09:00:00,10:00:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,11,18,Travel related to personal care,10:00:00,10:30:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,12,12,Socializing and communicating with others,10:30:00,12:30:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,13,18,Travel related to personal care,12:30:00,13:15:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,14,2,Interior cleaning,13:15:00,13:20:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,15,11,Eating and drinking,13:20:00,13:30:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,16,18,Travel related to personal care,13:30:00,14:00:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,17,3,Physical care for hh children,14:00:00,15:00:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,18,18,Travel related to personal care,15:00:00,15:30:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,19,3,Physical care for hh children,15:30:00,15:50:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,20,18,Travel related to personal care,15:50:00,16:00:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,21,7,Security procedures rel. to consumer purchases,16:00:00,16:05:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,22,18,Travel related to personal care,16:05:00,16:15:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,23,2,Interior cleaning,16:15:00,16:30:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,24,11,Eating and drinking,16:30:00,17:00:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,25,2,Interior cleaning,17:00:00,18:00:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,26,3,Physical care for hh children,18:00:00,18:20:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,27,3,Physical care for hh children,18:20:00,18:30:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,28,3,Physical care for hh children,18:30:00,19:00:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,29,3,Physical care for hh children,19:00:00,19:20:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,30,12,Socializing and communicating with others,19:20:00,20:30:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,31,12,Socializing and communicating with others,20:30:00,21:00:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101692,32,1,Sleeping,21:00:00,07:00:00,Female,44,Master’s degree,3,South,7,Saturday,TRUE
'20101110101698,1,1,Sleeping,04:00:00,06:00:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101698,2,1,Sleeping,06:00:00,06:30:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101698,3,18,Travel related to personal care,06:30:00,07:00:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101698,4,5,"Work, main job",07:00:00,11:00:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101698,5,11,Eating and drinking,11:00:00,11:45:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101698,6,5,"Work, main job",11:45:00,14:00:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101698,7,12,Socializing and communicating with others,14:00:00,14:15:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101698,8,5,"Work, main job",14:15:00,18:00:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101698,9,18,Travel related to personal care,18:00:00,18:30:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101698,10,12,Socializing and communicating with others,18:30:00,20:00:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101698,11,11,Eating and drinking,20:00:00,20:30:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101698,12,2,Interior cleaning,20:30:00,21:00:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101698,13,12,Socializing and communicating with others,21:00:00,22:30:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101698,14,1,Sleeping,22:30:00,23:00:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101698,15,1,Sleeping,23:00:00,06:00:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101897,1,1,Sleeping,04:00:00,06:00:00,Female,44,Master’s degree,3,South,5,Thursday,FALSE
'20101110101897,2,1,Sleeping,06:00:00,07:15:00,Female,44,Master’s degree,3,South,5,Thursday,FALSE
'20101110101897,3,18,Travel related to personal care,07:15:00,07:30:00,Female,44,Master’s degree,3,South,5,Thursday,FALSE
'20101110101897,4,5,"Work, main job",07:30:00,10:00:00,Female,44,Master’s degree,3,South,5,Thursday,FALSE
'20101110101897,5,11,Eating and drinking,10:00:00,10:25:00,Female,44,Master’s degree,3,South,5,Thursday,FALSE
'20101110101897,6,5,"Work, main job",10:25:00,16:00:00,Female,44,Master’s degree,3,South,5,Thursday,FALSE
'20101110101897,7,18,Travel related to personal care,16:00:00,16:15:00,Female,44,Master’s degree,3,South,5,Thursday,FALSE
'20101110101897,8,12,Socializing and communicating with others,16:15:00,16:35:00,Female,44,Master’s degree,3,South,5,Thursday,FALSE
'20101110101897,9,18,Travel related to personal care,16:35:00,16:45:00,Female,44,Master’s degree,3,South,5,Thursday,FALSE
'20101110101897,10,7,Security procedures rel. to consumer purchases,16:45:00,19:00:00,Female,44,Master’s degree,3,South,5,Thursday,FALSE
'20101110101897,11,18,Travel related to personal care,19:00:00,19:10:00,Female,44,Master’s degree,3,South,5,Thursday,FALSE
'20101110101897,12,11,Eating and drinking,19:10:00,19:25:00,Female,44,Master’s degree,3,South,5,Thursday,FALSE
'20101110101897,13,1,Sleeping,19:25:00,19:40:00,Female,44,Master’s degree,3,South,5,Thursday,FALSE
'20101110101897,14,12,Socializing and communicating with others,19:40:00,22:30:00,Female,44,Master’s degree,3,South,5,Thursday,FALSE
'20101110101897,15,1,Sleeping,22:30:00,06:00:00,Female,44,Master’s degree,3,South,5,Thursday,FALSE
'20101110101922,1,1,Sleeping,04:00:00,05:30:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,2,1,Sleeping,05:30:00,05:45:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,3,2,Interior cleaning,05:45:00,05:55:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,4,3,Physical care for hh children,05:55:00,06:10:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,5,2,Interior cleaning,06:10:00,06:25:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,6,18,Travel related to personal care,06:25:00,06:45:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,7,5,"Work, main job",06:45:00,12:00:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,8,18,Travel related to personal care,12:00:00,12:08:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,9,13,Doing aerobics,12:08:00,13:08:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,10,18,Travel related to personal care,13:08:00,13:16:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,11,5,"Work, main job",13:16:00,18:15:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,12,18,Travel related to personal care,18:15:00,18:35:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,13,2,Interior cleaning,18:35:00,18:55:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,14,3,Physical care for hh children,18:55:00,19:10:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,15,11,Eating and drinking,19:10:00,19:40:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,16,3,Physical care for hh children,19:40:00,19:55:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,17,2,Interior cleaning,19:55:00,20:55:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,18,2,Interior cleaning,20:55:00,21:30:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,19,3,Physical care for hh children,21:30:00,21:40:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,20,5,"Work, main job",21:40:00,21:55:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,21,12,Socializing and communicating with others,21:55:00,22:05:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,22,5,"Work, main job",22:05:00,22:20:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,23,12,Socializing and communicating with others,22:20:00,22:35:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101922,24,1,Sleeping,22:35:00,22:45:00,Male,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
